Област;Община;Населено място;Училище;Код по Админ;БЕЛ-уч;бел;МАТ-уч;мат
СМОЛЯН;ДОСПАТ;С.ЧАВДАР;"Основно училище ""Васил Левски""";2101006;1;81,5;1;24,25
СМОЛЯН;ЗЛАТОГРАД;ГР.ЗЛАТОГРАД;"Основно училище ""Васил Левски""";2100606;24;63,17;24;46,75
СМОЛЯН;ЗЛАТОГРАД;ГР.ЗЛАТОГРАД;"СРЕДНО УЧИЛИЩЕ ""АНТИМ """;2103232;20;66,15;20;60,33
СМОЛЯН;ЗЛАТОГРАД;С.ДОЛЕН;"ОСНОВНО УЧИЛИЩЕ ""Свети Свети Кирил и Методий""";2100605;6;71;6;49,29
СМОЛЯН;ЗЛАТОГРАД;С.ЕРМА РЕКА;"Основно училище ""Васил Левски""";2100607;1;39,5;1;24,25
СМОЛЯН;ЗЛАТОГРАД;С.СТАРЦЕВО;"Средно училище ""Свети княз Борис I""";2100602;16;70,56;16;61,59
СМОЛЯН;МАДАН;ГР.МАДАН;"Средно училище ""Отец Паисий""";2100701;52;59,1;52;39,97
СМОЛЯН;МАДАН;ГР.МАДАН;"Основно училище ""Никола Йонков Вапцаров""";2100704;12;49,42;11;25,05
СМОЛЯН;МАДАН;С.БОРОВИНА;"Основно училище ""ВАСИЛ ЛЕВСКИ""";2100706;7;68,79;7;37,29
СМОЛЯН;МАДАН;С.БУКОВА ПОЛЯНА;"Основно училище ""Христо Ботев""";2100708;2;63,75;2;22,5
СМОЛЯН;МАДАН;С.ВЪРБИНА;"Средно училище ""Св. Св. Кирил и Методий""";2103341;5;73;5;35,3
СМОЛЯН;МАДАН;С.СРЕДНОГОРЦИ;"ОСНОВНО УЧИЛИЩЕ ""ПЕТКО РАЧОВ СЛАВЕЙКОВ""";2100709;19;56,45;19;30,67
СМОЛЯН;НЕДЕЛИНО;ГР.НЕДЕЛИНО;"Средно училище "" Свети Свети Кирил и Методий""";2100501;38;66,47;38;45,79
СМОЛЯН;РУДОЗЕМ;ГР.РУДОЗЕМ;Средно училище Свети свети Кирил и Методий;2100801;56;58,74;56;35,81
СМОЛЯН;РУДОЗЕМ;С.ЕЛХОВЕЦ;"Основно училище ""Христо Ботев""";2100804;6;49,08;6;41,29
СМОЛЯН;РУДОЗЕМ;С.ЧЕПИНЦИ;"Средно училище ""Христо Ботев""";2100802;23;60,15;23;48,08
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;"Средно училище ""Св. Св. Кирил и Методий""";2100103;56;52,96;54;26,89
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;"ОСНОВНО УЧИЛИЩЕ ""Юрий Гагарин""";2100104;18;51,75;18;36,04
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;"Средно училище ""Отец Паисий""";2100105;23;57,09;23;37,36
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;"Основно училище ""Професор доктор Асен Златаров""";2100107;39;67,65;39;40,87
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;"Основно училище ""Стою Шишков""";2100109;13;59,88;13;27,08
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;"ОСНОВНО УЧИЛИЩЕ ""ИВАН ВАЗОВ""";2100110;84;61;84;40,19
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;"Профилирана природо-математическа гимназия ""Васил Левски""";2103321;26;81,69;26;61,7
СМОЛЯН;СМОЛЯН;С.МОМЧИЛОВЦИ;"Основно училище ""Св. Св. Кирил и Методий""";2100122;8;61,25;8;40,13
СМОЛЯН;СМОЛЯН;С.СМИЛЯН;"ОСНОВНО УЧИЛИЩЕ ""СВ. СВ. КИРИЛ И МЕТОДИЙ""";2100124;14;64,39;14;39,34
СМОЛЯН;СМОЛЯН;С.ТЪРЪН;"Основно училище ""Стою Шишков""";2100125;16;48,31;16;15,16
СМОЛЯН;СМОЛЯН;С.ШИРОКА ЛЪКА;"Основно училище ""Никола Йонков Вапцаров""";2100128;7;50,29;7;31,71
СМОЛЯН;ЧЕПЕЛАРЕ;ГР.ЧЕПЕЛАРЕ;"Средно Училище ""Васил Дечев""";2100901;33;50,39;33;26,02
СМОЛЯН;ЧЕПЕЛАРЕ;С.ПАВЕЛСКО;"Основно училище ""Цар Симеон І""";2100907;3;31,17;3;17
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.БАНКЯ;"78. Средно училище ""Христо Смирненски""";2201078;76;55,45;76;31,29
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.НОВИ ИСКЪР;"170 Средно училище ""Васил Левски""";2215170;93;50,45;92;25,91
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.НОВИ ИСКЪР;"171 ОСНОВНО УЧИЛИЩЕ ""СТОИЛ ПОПОВ""";2215171;29;57,4;29;30,72
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.НОВИ ИСКЪР;"172 Обединено училище ""Христо Ботев""";2215172;9;24,56;9;12,44
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"ЧАСТНО ОСНОВНО УЧИЛИЩЕ ""ПРОФ. Д-Р ВАСИЛ ЗЛАТАРСКИ""";2200015;33;60,82;33;38,73
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"ЧОУ ""Роналд Лаудер""";2200021;15;79,57;15;49,32
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно средно училище ""Константин-Кирил Философ""";2200023;1;72;1;80,5
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно основно училище ""Цар Симеон Велики""";2201515;17;71,94;17;59,38
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"2 Средно училище ""Академик Емилиян Станев """;2202002;167;75,99;166;58,5
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"5 Основно училище ""Иван Вазов""";2202005;84;69,88;84;48,09
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"26 Средно училище ""Йордан Йовков""";2202026;41;59,96;41;34,06
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"50. ОСНОВНО УЧИЛИЩЕ ""ВАСИЛ ЛЕВСКИ""";2202050;53;63,23;53;45,5
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"52. основно училище ""Цанко Церковски""";2202052;66;72,05;66;56,06
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"64 основно училище "" Цар Симеон Велики """;2202064;38;70,36;38;49,89
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно профилирано средно училище ""Свети Наум""";2202534;3;75,17;2;48,75
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"ЧСУ ""Рьорих"" с ранно чуждоезиково обучение и разширено изучаване на музика и изобразително изкуство";2202535;11;59,41;11;28,09
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно средно езиково училище ""Британика""";2202536;23;80,74;23;74,87
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно основно училище ""Света София"" ЕООД";2202537;67;91,72;67;93,67
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно средно училище ""Свети Георги""";2202574;31;66,48;30;54,32
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Специално училище за ученици с увреден слух ""Проф. д-р Дечо Денев""";2202612;5;29,7;4;33,25
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно средно училище ""Професор Николай Райнов""";2202620;6;51,83;6;36,67
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;Частно средно училище Евлоги и Христо Георгиеви ЕООД;2202704;15;73,93;14;57,63
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно Основно Училище ""Откривател""";2202705;5;72,7;5;60,55
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"61-во основно училище ""Свети Свети Кирил и Методий""";2203061;89;69,26;89;43,83
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"62. Основно училище ""Христо Ботев""";2203062;21;53,88;21;36,06
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"70-о основно училище ""Свети Климент Охридски""";2203070;15;22,03;15;12,38
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"74 СУ ""ГОЦЕ ДЕЛЧЕВ""";2203074;80;55,26;80;28,23
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"140. СРЕДНО УЧИЛИЩЕ ""ИВАН БОГОРОВ""";2203140;56;43,38;56;18,44
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно средно училище ""Дружба"" - София";2203720;26;63,21;26;47,1
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"18 Средно училище ""Уилям Гладстон""";2204018;204;73,47;204;54,75
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"30 СРЕДНО УЧИЛИЩЕ ""БРАТЯ МИЛАДИНОВИ""";2204030;89;64,96;88;42,26
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ""";2204032;166;76,33;166;59,84
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"46 Основно училище ""Константин Фотинов"" с разширено изучаване на хореография";2204046;32;56,41;32;35
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"67 ОСНОВНО УЧИЛИЩЕ ""ВАСИЛ ДРУМЕВ""";2204067;40;16,71;42;12,86
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"76. Основно училище ""Уилям Сароян""";2204076;5;56,4;5;41,7
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"134. средно училище ""Димчо Дебелянов""";2204134;70;73,29;70;58,36
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"136 ОСНОВНО УЧИЛИЩЕ ""ЛЮБЕН КАРАВЕЛОВ""";2204136;46;20,3;44;9,35
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно средно училище с немски език ""Веда""";2204549;22;82,84;22;75,17
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"ЧАСТНО ОСНОВНО УЧИЛИЩЕ ""СВЕТЛИНА""";2204595;4;49,13;4;29,5
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно основно училище ""Езиков свят""";2204674;2;41;2;17,5
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;11 ОУ Св. Пимен Зографски;2205011;52;60,43;52;47,54
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"105. СРЕДНО УЧИЛИЩЕ ""АТАНАС ДАЛЧЕВ""";2205105;130;70,17;130;55,2
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"119 Средно училище ""Академик Михаил Арнаудов""";2205119;178;73,6;178;57,63
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно основно училище "" Св. Климент Охридски """;2205521;9;78,06;9;78,03
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"3. СУ ""Марин Дринов""";2206003;15;39,17;15;28,05
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"43. Основно училище ""Христо Смирненски""";2206043;105;67,49;105;42,27
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"45 основно училище ""Константин Величков""";2206045;96;60,08;96;35,86
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"113 СУ ""САВА ФИЛАРЕТОВ""";2206113;18;10,44;15;11,8
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"4. Основно училище ""Проф. Джон Атанасов""";2207004;110;68,25;110;47,63
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"68. Средно училище ""Академик Никола Обрешков""";2207068;52;54,98;52;36,18
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"69 Средно училище ""Димитър Маринов""";2207069;18;38,28;18;17,33
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"89 ОУ ""Д-р Христо Стамболски""";2207089;15;18,87;14;11,36
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"108 Средно училище ""Никола Беловеждов""";2207108;83;58,07;83;36,99
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"150-то ОСНОВНО УЧИЛИЩЕ ""ЦАР СИМЕОН ПЪРВИ""";2207150;46;54,34;45;37,34
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"163 ОСНОВНО УЧИЛИЩЕ ""ЧЕРНОРИЗЕЦ ХРАБЪР""";2207163;71;71,73;71;57,5
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"17 СУ ""Дамян Груев""";2208017;67;68,07;67;40,7
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"28 Средно училище ""Алеко Константинов""";2208028;40;44,55;39;22,24
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"57 Спортно училище ""Свети Наум Охридски""";2208057;50;27,22;47;14,2
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"75.Основно училище "" Тодор Каблешков """;2208075;68;13,96;68;10,49
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"92 Основно училище ""Димитър Талев""";2208092;57;64,6;57;44,4
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"123 Средно училищe ""Стефан Стамболов""";2208123;54;29,34;54;10,93
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"135 средно училище ""Ян Амос Коменски""";2208135;53;50,97;52;25,43
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"147 Основно училище ""Йордан Радичков""";2208147;12;15,75;12;11,67
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно средно училище ""Орфей""";2208526;3;62,67;3;35,25
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"19 СРЕДНО УЧИЛИЩЕ ""ЕЛИН ПЕЛИН""";2209019;89;76,72;89;57,07
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"25 основно училище ""Д-р Петър Берон""";2209025;99;65,83;99;45,83
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"34 ОСНОВНО УЧИЛИЩЕ ""СТОЮ ШИШКОВ""";2209034;106;68,99;106;49,38
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"36 Средно училище ""Максим Горки""";2209036;107;70,19;108;53,53
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"51 СРЕДНО УЧИЛИЩЕ ""ЕЛИСАВЕТА БАГРЯНА""";2209051;112;73,79;112;59,68
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"132. Средно училище ""Ваня Войнова""";2209132;49;49,09;49;27,9
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"142 ОСНОВНО УЧИЛИЩЕ ""ВЕСЕЛИН ХАНЧЕВ""";2209142;73;66,16;72;41,04
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"Частно езиково средно училище ""Дорис Тенеди""";2209529;37;79,57;37;59,82
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"85 Средно училище ""Отец Паисий""";2210085;33;53,39;33;26,1
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;117. СУ;2210117;31;46,47;32;22,65
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"156-о обединено училище ""Васил Левски""";2210156;11;59,14;11;29,91
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"159 основно училище ""Васил Левски""";2210159;19;54,84;19;22,41
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"162 Обединено училище ""Отец Паисий""";2210162;39;27,81;37;15,91
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"21 СРЕДНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""";2211021;51;61,05;51;40,37
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ""ДОБРИ ВОЙНИКОВ""";2211035;83;75,72;83;60,72
